oid,ndethist,ncovhist,mjdstarthist,mjdendhist,corrected,stellar,ndet,g_r_max,g_r_max_corr,g_r_mean,g_r_mean_corr,firstmjd,lastmjd,deltajd,meanra,meandec,sigmara,sigmadec,class,classifier,probability,step_id_corr,target_class,candid_used,stamp_dir,stamp_error,fid,fid_band,magpsf,sigmapsf,sgscore1,sgscore2,sgscore3,distpsnr1,distpsnr2,distpsnr3,classtar,fwhm,isdiffpos,alert_ndethist,alert_ncovhist,chinr,sharpnr
ZTF19abjagfc,5,146,58669.46061340021,58691.45857639983,True,True,3,,,,,58669.46061340021,58691.45857639983,21.99796299962327,355.5534763,1.0316956,1.2471166743741454e-05,3.354206314475148e-05,AGN,stamp_classifier,0.8719962,corr_bulk_0.0.1,AGN,9.37458571515015e+17,F:\ZTF_Adjusted_Dataset\stamps\AGN\ZTF19abjagfc,,1.0,g,20.690088272094727,0.20248767733573914,0.9925829768180847,0.9207919836044312,0.05124400183558464,0.2751721143722534,16.885826110839844,23.924718856811523,0.6439999938011169,1.2439112663269043,t,5.0,146.0,0.6010000109672546,0.003000000026077032
ZTF19abkcvem,492,1746,58353.38365740003,61031.14346060017,True,False,379,,,,,58675.44501159992,61031.14346060017,2355.6984490002505,349.3990667845867,-5.15207914037768,0.0013961916285412,0.0013905507780751,AGN,stamp_classifier,0.87188953,27.5.7a32.dev1,AGN,1.031216420415015e+18,F:\ZTF_Adjusted_Dataset\stamps\AGN\ZTF19abkcvem,,1.0,g,20.087963104248047,0.17971092462539673,0.9506670236587524,0.00645832996815443,0.0,0.08186885714530945,8.79779052734375,14.318583488464355,0.9089999794960022,4.690000057220459,t,24.0,116.0,0.4650000035762787,0.014999999664723873
ZTF24abkxwel,34,1314,59045.45990739996,60586.42651619995,True,False,3,,,,,60586.28665510006,60586.42651619995,0.1398610998876392,354.0469590000053,-5.367617849999735,0.0603687960099753,0.0601040769242788,AGN,stamp_classifier,0.87143713,24.5.2a6,AGN,2.83230993081501e+18,F:\ZTF_Adjusted_Dataset\stamps\AGN\ZTF24abkxwel,,1.0,g,21.265796661376953,0.21222254633903503,0.9987499713897705,0.5,0.01766669936478138,0.3699900805950165,1.618287444114685,14.955480575561523,0.8960000276565552,1.5399667024612427,f,33.0,1309.0,0.8619999885559082,-0.014000000432133675
ZTF25abenkuc,48,1952,59031.47978009982,60883.39106479986,True,False,5,,,,,60858.40188660007,60883.39106479986,24.989178199786693,341.49239623032395,9.49825140737384,0.0340128088350007,0.0335465144341046,AGN,stamp_classifier,0.8713502,27.5.6,AGN,3.12939106051501e+18,F:\ZTF_Adjusted_Dataset\stamps\AGN\ZTF25abenkuc,,2.0,r,20.937583923339844,0.21605314314365387,0.9482200145721436,0.9429579973220825,0.007416670210659504,0.06782625615596771,7.466854095458984,18.423507690429688,0.8709999918937683,1.1679741144180298,f,48.0,1952.0,0.5090000033378601,-0.029999999329447746
ZTF20abmlvzk,298,2934,59047.45423609996,61056.119756899774,True,False,159,,,,,59047.45423609996,61056.119756899774,2008.665520799812,1.2179742260682682,-6.103205624533587,0.0049020987004901,0.0048743134225187,AGN,stamp_classifier,0.8712652,27.5.7a32.dev1,AGN,1.293454231115015e+18,F:\ZTF_Adjusted_Dataset\stamps\AGN\ZTF20abmlvzk,,1.0,g,20.3820743560791,0.20090614259243011,0.9885420203208923,0.5,0.0198512002825737,0.17292174696922302,13.744574546813965,22.09052848815918,0.843999981880188,1.2349941730499268,t,1.0,379.0,0.515999972820282,0.027000000700354576
ZTF20abntpuv,110,1180,59014.38908560015,60536.41400460014,True,False,67,0.1443,0.297991,0.17019044,0.321577,59052.40217590006,60536.41400460014,1484.0118287000803,335.2293870948474,4.112827060174503,0.0286620220312388,0.0285882095727884,AGN,stamp_classifier,0.87124515,24.5.2a6,AGN,1.298402172815015e+18,F:\ZTF_Adjusted_Dataset\stamps\AGN\ZTF20abntpuv,,2.0,r,21.03583526611328,0.2158002406358719,0.9267079830169678,0.5,0.15292300283908844,0.4348903000354767,22.995901107788086,24.042274475097656,0.6060000061988831,1.178739070892334,t,2.0,262.0,0.44999998807907104,0.013000000268220901
ZTF20acduwjl,20,529,59046.439571800176,59436.46089120023,True,True,8,-0.411968,0.2573867,-0.18744694,0.35372126,59107.34689809987,59436.46089120023,329.1139931003563,10.7239416125,-10.126444525,8.811000328317551e-05,5.128842113814226e-05,AGN,stamp_classifier,0.870972,correction_1.0.6,AGN,1.36333377251501e+18,F:\ZTF_Adjusted_Dataset\stamps\AGN\ZTF20acduwjl,,1.0,g,20.687068939208984,0.17973685264587402,0.7721250057220459,0.010791700333356857,0.026017900556325912,0.19295062124729156,6.628936290740967,7.577073097229004,0.6710000038146973,1.2065402269363403,f,8.0,341.0,0.7839999794960022,-0.03400000184774399
ZTF21acekmjv,44,911,59377.43311339989,59517.24817130016,True,True,6,-0.33950043,0.1590366,-0.17359304,0.44326723,59488.20200229995,59517.24817130016,29.046169000212103,350.41992400000004,5.9790882,5.2058851311305015e-05,6.688144735262803e-05,AGN,stamp_classifier,0.870958,correction_1.0.6,AGN,1.76324817401501e+18,F:\ZTF_Adjusted_Dataset\stamps\AGN\ZTF21acekmjv,,2.0,r,20.88463592529297,0.20449860394001007,0.9977080225944519,1.0,1.0,0.08220648020505905,7.7892608642578125,19.597936630249023,0.875,1.1378453969955444,f,44.0,911.0,0.37299999594688416,0.013000000268220901
ZTF20abnwaxe,1,233,59052.4583101999,59052.4583101999,True,True,1,,,,,59052.4583101999,59052.4583101999,0.0,352.1224505,-18.6952638,,,AGN,stamp_classifier,0.87095714,corr_bulk_0.0.1,AGN,1.298458313115015e+18,F:\ZTF_Adjusted_Dataset\stamps\AGN\ZTF20abnwaxe,,1.0,g,20.56048011779785,0.20156019926071167,1.0,0.9954169988632202,0.06188099831342697,0.260247141122818,15.882582664489746,23.23689079284668,0.3779999911785126,2.3499999046325684,t,1.0,233.0,0.35499998927116394,0.004999999888241291
ZTF24abkjujd,45,1414,59410.46099539986,60586.338784699794,True,False,12,,,,,60585.20949070016,60586.338784699794,1.1292939996346831,18.371406449998947,-1.140592825000384,0.0325064415598087,0.0324999986703195,AGN,stamp_classifier,0.87091583,24.5.2a6,AGN,2.83120949331501e+18,F:\ZTF_Adjusted_Dataset\stamps\AGN\ZTF24abkjujd,,2.0,r,21.198318481445312,0.19999971985816956,0.9860420227050781,0.8999459743499756,0.9884999990463257,0.11122570931911469,8.597338676452637,25.81389808654785,0.9169999957084656,1.332169532775879,f,34.0,1391.0,0.29499998688697815,-0.008999999612569809
ZTF19abfhyot,300,1402,58667.463391200174,60989.2427662001,True,False,156,,,,,58667.463391200174,60989.2427662001,2321.779374999925,359.5713977118362,-10.181538492453637,0.0060739518502683,0.0059783028897605,AGN,stamp_classifier,0.8708872,27.5.7a32.dev1,AGN,9.5346144201501e+17,F:\ZTF_Adjusted_Dataset\stamps\AGN\ZTF19abfhyot,,2.0,r,20.37566566467285,0.20482175052165985,0.9700000286102295,0.9962499737739563,0.0,0.15254034101963043,5.357624053955078,18.635343551635742,0.6069999933242798,2.549999952316284,f,28.0,155.0,0.6790000200271606,0.009999999776482582
ZTF19abegmjc,472,1294,58670.44033560017,61017.19207180012,True,False,317,,,,,58670.44033560017,61017.19207180012,2346.751736199949,359.038836749632,-9.241401787313292,0.0041534533740171,0.0040995434490037,AGN,stamp_classifier,0.8705335,27.5.7a32.dev1,AGN,9.1644033381501e+17,F:\ZTF_Adjusted_Dataset\stamps\AGN\ZTF19abegmjc,,1.0,g,20.721744537353516,0.20981094241142273,1.0,1.0,0.9935420155525208,0.09864787012338638,4.632252216339111,22.1270809173584,0.6470000147819519,1.2130656242370605,f,2.0,121.0,0.24699999392032623,-0.017000000923871994
ZTF25abezduo,10,2067,58862.10873840004,60884.46444439981,True,False,2,,,,,60884.463506899774,60884.46444439981,0.0009375000372529,20.708446199999766,15.959223950000002,0.0478044386232773,0.0459619390912516,AGN,stamp_classifier,0.8703833,27.5.6,AGN,3.13046444151501e+18,F:\ZTF_Adjusted_Dataset\stamps\AGN\ZTF25abezduo,,1.0,g,21.021989822387695,0.21674074232578278,0.9987499713897705,0.9890000224113464,0.0,0.4187958538532257,15.777634620666504,16.548233032226562,0.4790000021457672,1.2337150573730469,f,10.0,2067.0,0.41999998688697815,-0.014999999664723873
ZTF20abpviby,22,1237,59061.45447919984,61031.122303199954,True,True,11,,,,,59061.45447919984,61031.122303199954,1969.66782400012,27.23020959981088,-17.30622362784716,0.0217989140850395,0.0208120436381397,AGN,stamp_classifier,0.87035674,27.5.7a32.dev1,AGN,1.307454472815015e+18,F:\ZTF_Adjusted_Dataset\stamps\AGN\ZTF20abpviby,,2.0,r,20.252948760986328,0.18617060780525208,0.9966670274734497,0.9983329772949219,0.0,0.2795236110687256,20.720561981201172,27.82146453857422,0.7990000247955322,1.649999976158142,t,1.0,222.0,0.746999979019165,-0.041999999433755875
ZTF19abqrxpu,44,489,58694.5,60205.25,True,False,12,0.060069,0.22328083,0.04891415,0.2605598,59061.45250000013,60205.36780089978,1143.915300899651,7.2016588,-25.458945325,7.213988935661396e-05,6.374952584539856e-05,AGN,stamp_classifier,0.87024504,1.2.1,AGN,1.30745249261501e+18,F:\ZTF_Adjusted_Dataset\stamps\AGN\ZTF19abqrxpu,,2.0,r,20.334739685058594,0.19878990948200226,0.9762499928474426,0.0006249999860301614,0.0,0.4536626636981964,9.91508674621582,16.81751823425293,0.9779999852180481,2.5199999809265137,f,7.0,199.0,0.972000002861023,-0.04500000178813934
ZTF21ackolny,19,481,58711.5,60207.5,True,False,7,-0.22571759,-0.047105,0.056191187,0.04768666,59521.20953699993,60207.399131900165,686.1895949002355,17.62680282857143,-21.40689114285714,4.117336170806176e-05,4.368595720810447e-05,AGN,stamp_classifier,0.87000906,1.2.1,AGN,1.76725254551501e+18,F:\ZTF_Adjusted_Dataset\stamps\AGN\ZTF21ackolny,,2.0,r,20.445117950439453,0.20460228621959686,0.9954169988632202,0.7150599956512451,0.0,0.16479720175266266,23.235198974609375,29.593421936035156,0.6629999876022339,1.2426413297653198,f,6.0,308.0,0.7590000033378601,0.012000000104308128
ZTF20abofalt,16,465,58667.44041670021,59524.23096060008,True,True,5,0.17585182,0.74425626,0.042292494,0.70725095,59053.45895829983,59524.23096060008,470.7720023002476,2.6282206,-15.95598374,5.042732394250188e-05,4.213665862438744e-05,AGN,stamp_classifier,0.8699478,correction_1.0.6,AGN,1.29945895361501e+18,F:\ZTF_Adjusted_Dataset\stamps\AGN\ZTF20abofalt,,2.0,r,20.71881866455078,0.20537270605564117,0.6715149879455566,0.9935420155525208,0.7707080245018005,0.12856940925121307,20.7989444732666,22.144481658935547,0.8259999752044678,1.2208501100540161,f,7.0,259.0,0.47200000286102295,-0.013000000268220901
ZTF20aauecde,5,1514,58431.486805600114,59384.224618100096,True,True,1,,,,,59384.224618100096,59384.224618100096,0.0,173.0142254,43.0967756,,,AGN,stamp_classifier,0.8698171,correction_0.0.1,AGN,1.63022461581501e+18,F:\ZTF_Adjusted_Dataset\stamps\AGN\ZTF20aauecde,,1.0,g,22.12915802001953,0.21156096458435059,1.0,1.0,0.35862499475479126,0.16639980673789978,19.476268768310547,24.02424430847168,0.7039999961853027,2.5299999713897705,f,5.0,1514.0,0.6420000195503235,-0.032999999821186066
ZTF21abxeegz,73,688,58782.33136569988,61029.16813659994,True,False,42,,,,,59459.46186339995,61029.16813659994,1569.7062731999904,21.50067174943043,-25.39592840837554,0.0119611883647029,0.0108053278353425,AGN,stamp_classifier,0.86975753,27.5.7a32.dev1,AGN,1.70546186261501e+18,F:\ZTF_Adjusted_Dataset\stamps\AGN\ZTF21abxeegz,,2.0,r,20.35936164855957,0.21401533484458923,0.9981669783592224,0.04799700155854225,-999.0,0.17319053411483765,15.712953567504883,-999.0,0.6110000014305115,1.2039201259613037,f,2.0,273.0,0.17800000309944153,-0.009999999776482582
ZTF23abfjign,22,1511,60141.46317130001,60586.30993060023,True,False,7,,,,,60585.2416087999,60586.30993060023,1.068321800325066,354.8956029299583,-2.228922525227046,0.0318564567575558,0.0318323531273459,AGN,stamp_classifier,0.86967415,24.5.2a6,AGN,2.83124160381501e+18,F:\ZTF_Adjusted_Dataset\stamps\AGN\ZTF23abfjign,,1.0,g,21.329164505004883,0.21315151453018188,0.633213996887207,0.0037499999161809683,0.0,0.41416043043136597,5.829338550567627,19.862457275390625,0.9629999995231628,1.299775242805481,f,16.0,1494.0,0.6790000200271606,0.03400000184774399
ZTF24abkonyj,37,1417,58695.41644679988,60586.34320600005,True,False,4,,,,,60585.32144680014,60586.34320600005,1.021759199909866,3.56748266667392,4.793748666666716,0.0376595009982851,0.0375277660943366,AGN,stamp_classifier,0.8696516,24.5.2a6,AGN,2.83136802421501e+18,F:\ZTF_Adjusted_Dataset\stamps\AGN\ZTF24abkonyj,,1.0,g,21.246496200561523,0.2047639787197113,0.9950000047683716,0.0,0.005791670177131891,0.5509845018386841,18.856168746948242,22.616077423095703,0.9350000023841858,1.3890310525894165,f,35.0,1400.0,0.3449999988079071,0.014000000432133675
ZTF19abkhlzr,81,952,58694.48098379979,61030.16936339997,True,False,24,,,,,58694.48098379979,61030.16936339997,2335.6883796001785,9.286609291367116,-23.39452452136621,0.0160658679030768,0.0147451338524073,AGN,stamp_classifier,0.8693422,27.5.7a32.dev1,AGN,9.4048098381501e+17,F:\ZTF_Adjusted_Dataset\stamps\AGN\ZTF19abkhlzr,,2.0,r,20.56505012512207,0.20860114693641663,0.9983329772949219,0.008291670121252537,0.0,0.23054663836956024,7.688083648681641,11.95542049407959,0.7630000114440918,1.2552828788757324,f,1.0,57.0,0.7480000257492065,-0.008999999612569809
ZTF20acizkjp,39,1709,58694.426921300124,60884.38155090017,True,True,11,,,,,59116.295347199775,60884.38155090017,1768.0862037003972,349.81906055122164,3.198965764029309,0.0208445248437927,0.0208120436381397,AGN,stamp_classifier,0.869286,27.5.6,AGN,1.382250252615015e+18,F:\ZTF_Adjusted_Dataset\stamps\AGN\ZTF20acizkjp,,1.0,g,20.501100540161133,0.2063015252351761,0.9869049787521362,0.9892290234565735,0.0062500000931322575,0.32357141375541687,9.835423469543457,10.938581466674805,0.7509999871253967,1.2104597091674805,t,14.0,551.0,1.5069999694824219,-0.04399999976158142
ZTF19ackkorb,114,3093,58724.44910879992,60553.34412040003,True,False,17,,,,,58775.15831020009,60553.34412040003,1778.1858101999387,8.028000800008002,23.90428870000037,0.0410487829352033,0.0375277657501131,AGN,stamp_classifier,0.8691869,24.5.2a6,AGN,1.03216474081501e+18,F:\ZTF_Adjusted_Dataset\stamps\AGN\ZTF19ackkorb,,1.0,g,20.710315704345703,0.2045871913433075,0.9818120002746582,0.00916667003184557,0.026000000536441803,0.45747166872024536,3.4257705211639404,18.240964889526367,0.7149999737739563,1.296125888824463,f,12.0,321.0,0.4580000042915344,-0.004000000189989805
ZTF20abmzaqt,426,2055,58662.5,60113.5,True,False,42,0.1414,0.033048,0.23254511,0.12847774,59045.35699070012,60113.44601849979,1068.089027799666,328.21586423333326,9.429576947619047,6.116874965857641e-05,9.083459703532332e-05,AGN,stamp_classifier,0.8690352,1.2.0,AGN,1.30337049041501e+18,F:\ZTF_Adjusted_Dataset\stamps\AGN\ZTF20abmzaqt,,2.0,r,20.785850524902344,0.20099124312400818,0.9898930191993713,0.5,0.0016666699666529894,0.16293717920780182,13.403016090393066,17.247150421142578,0.6499999761581421,1.1973448991775513,f,30.0,422.0,0.3840000033378601,-0.006000000052154064
ZTF20abmrxnd,338,1745,59030.4659258998,60967.27607640019,True,False,232,,,,,59030.4659258998,60967.27607640019,1936.810150500387,349.04100606012605,-1.5216440378293183,0.0036417555893747,0.0036404712671429,AGN,stamp_classifier,0.86890626,27.5.6,AGN,1.33141634361501e+18,F:\ZTF_Adjusted_Dataset\stamps\AGN\ZTF20abmrxnd,,1.0,g,20.290678024291992,0.1763451099395752,0.9970830082893372,0.0,-999.0,0.06117915362119675,15.271573066711426,-999.0,0.9010000228881836,2.25,f,20.0,283.0,0.6660000085830688,0.012000000104308128
ZTF19abkhhny,97,1820,58667.44629629981,60533.45486109983,True,True,25,-0.4862995,-0.0792522,-0.03540039,0.019511467,58667.44629629981,60533.45486109983,1866.008564800024,29.13272377466649,15.587716599784056,0.0536048319929249,0.0516332565626723,AGN,stamp_classifier,0.86889637,24.5.2a6,AGN,1.024165451015015e+18,F:\ZTF_Adjusted_Dataset\stamps\AGN\ZTF19abkhhny,,1.0,g,20.116865158081055,0.2048267275094986,0.9975000023841858,0.5,0.5,0.18434451520442963,12.098901748657227,29.301862716674805,0.7390000224113464,2.0399999618530273,t,47.0,340.0,0.2680000066757202,-0.008999999612569809
ZTF23aatlyqa,320,1851,59060.46211809991,60974.21361109987,True,False,166,,,,,60119.457245400175,60974.21361109987,854.7563656996936,355.34604416644635,0.7285464650208512,0.0049874396319584,0.0049870363304996,AGN,stamp_classifier,0.86884016,27.5.7a32.dev1,AGN,2.39244571531501e+18,F:\ZTF_Adjusted_Dataset\stamps\AGN\ZTF23aatlyqa,,2.0,r,20.569318771362305,0.20777763426303864,0.9336789846420288,1.0,0.061178598552942276,0.07798300683498383,23.583845138549805,29.435054779052734,0.9049999713897705,1.1854175329208374,f,48.0,892.0,0.5429999828338623,-0.019999999552965164
ZTF19abeyudj,154,3416,58672.426411999855,61055.1077083,True,False,96,,,,,58672.426411999855,61055.1077083,2382.681296300143,359.2079610739507,1.0921818532794896,0.0033581600818095,0.0033575499050255,AGN,stamp_classifier,0.86883706,27.5.7a32.dev1,AGN,9.18426410715015e+17,F:\ZTF_Adjusted_Dataset\stamps\AGN\ZTF19abeyudj,,1.0,g,20.578834533691406,0.21625378727912903,1.0,0.5,0.0014583299634978175,0.3250340223312378,1.3682985305786133,25.385244369506836,0.6349999904632568,1.5276137590408325,t,1.0,216.0,0.6729999780654907,0.03400000184774399
ZTF23abkdaep,8,1545,60232.33001160016,60533.39369209996,True,False,1,,,,,60533.39369209996,60533.39369209996,0.0,32.5710021,7.1899907,0.0856736898422241,0.0850000008940696,AGN,stamp_classifier,0.8688293,24.5.2a6,AGN,2.77939369591501e+18,F:\ZTF_Adjusted_Dataset\stamps\AGN\ZTF23abkdaep,,2.0,r,21.019912719726562,0.1907690465450287,0.9820830225944519,0.0043750000186264515,0.0033333299215883017,0.28767508268356323,27.717851638793945,27.84307289123535,0.7960000038146973,1.1973448991775513,f,8.0,1545.0,0.18700000643730164,0.0010000000474974513
ZTF18abqxups,2,112,58694.48289350001,58695.44013890019,True,True,1,,,,,58695.44013890019,58695.44013890019,0.0,21.7681898,-15.9924029,,,AGN,stamp_classifier,0.86866736,corr_bulk_0.0.1,AGN,9.41440134115015e+17,F:\ZTF_Adjusted_Dataset\stamps\AGN\ZTF18abqxups,,1.0,g,20.689374923706055,0.20088015496730804,0.9552289843559265,0.0012499999720603228,0.0018749999580904841,0.30436310172080994,5.210205554962158,27.6918888092041,0.6179999709129333,1.2875704765319824,t,2.0,112.0,0.25099998712539673,0.02199999988079071
ZTF20acmpoqq,81,1918,58507.16265049996,61020.21353009995,True,True,13,,,,,59118.47152779997,61020.21353009995,1901.7420022999868,36.005122818028745,24.615647017149904,0.0212325278850808,0.0193029659961213,AGN,stamp_classifier,0.86864406,27.5.7a32.dev1,AGN,1.39038363311501e+18,F:\ZTF_Adjusted_Dataset\stamps\AGN\ZTF20acmpoqq,,1.0,g,21.043109893798828,0.20088717341423035,0.9975000023841858,1.0,0.004791670013219118,0.12239663302898407,18.963186264038086,19.32275390625,0.6930000185966492,1.1666215658187866,f,6.0,704.0,0.1899999976158142,-0.009999999776482582
ZTF19aawooky,440,2012,58606.27287039999,60846.25631939992,True,False,150,,,,,58612.2743286998,60846.25631939992,2233.981990700122,208.5314983297349,20.621813277413224,0.006359168723363,0.005951708163392,AGN,stamp_classifier,0.86850613,27.5.6,AGN,8.8227539401501e+17,F:\ZTF_Adjusted_Dataset\stamps\AGN\ZTF19aawooky,,1.0,g,20.828746795654297,0.20605669915676117,0.0016666699666529894,0.5,0.014270800165832043,0.28906071186065674,0.7378265857696533,15.963132858276367,0.6700000166893005,1.7000000476837158,f,5.0,161.0,0.5339999794960022,0.01600000075995922
ZTF21aceulas,26,319,58701.455324099865,59526.23201389983,True,True,15,-0.04847983,0.013042,-0.010899866,0.06445436,59459.33408559999,59526.23201389983,66.89792829984799,359.91788503333333,-26.990891346666665,6.994770154814515e-05,5.18020665151391e-05,AGN,stamp_classifier,0.8684703,correction_1.0.6,AGN,1.73427202091501e+18,F:\ZTF_Adjusted_Dataset\stamps\AGN\ZTF21aceulas,,1.0,g,20.49299430847168,0.21406415104866028,0.9477919936180115,0.0,0.0017500000540167093,0.10361825674772263,11.901057243347168,16.977508544921875,0.6499999761581421,1.3034143447875977,f,18.0,301.0,0.6380000114440918,0.029999999329447746
ZTF19ablozbk,2,376,58397.398321799934,58696.44260419998,True,True,1,,,,,58696.44260419998,58696.44260419998,0.0,30.0134909,-6.337434,,,AGN,stamp_classifier,0.86846745,corr_bulk_0.0.1,AGN,9.42442600615015e+17,F:\ZTF_Adjusted_Dataset\stamps\AGN\ZTF19ablozbk,,1.0,g,20.688676834106445,0.2084304243326187,0.9937499761581421,0.39879199862480164,0.0,0.250615656375885,25.54863166809082,26.045494079589844,0.796999990940094,1.2527648210525513,t,2.0,376.0,0.4189999997615814,-0.00800000037997961
ZTF19aaxvurq,99,2097,58607.5,59786.5,True,False,41,-0.0766,0.099848,0.11651376,0.3076478,58634.466319399886,59786.38472220022,1151.9184028003365,336.2295502707317,25.35737189756098,6.585023631287942e-05,4.992803565037274e-05,AGN,stamp_classifier,0.8684471,dev,AGN,8.8944534281501e+17,F:\ZTF_Adjusted_Dataset\stamps\AGN\ZTF19aaxvurq,,1.0,g,20.80491828918457,0.20812451839447021,0.0016666699666529894,0.7475950121879578,0.8764700293540955,0.20437097549438477,15.06463623046875,18.614526748657227,0.40799999237060547,1.5399999618530273,f,7.0,91.0,0.9459999799728394,-0.028999999165534973
ZTF19abnsgdh,284,1911,58646.447789399885,61056.119756899774,True,True,147,,,,,58691.47756939987,61056.119756899774,2364.642187499907,359.41983942204644,-2.234525174744732,0.00455709895251,0.0045536336194252,AGN,stamp_classifier,0.86841327,27.5.7a32.dev1,AGN,9.46461044715015e+17,F:\ZTF_Adjusted_Dataset\stamps\AGN\ZTF19abnsgdh,,1.0,g,20.7431583404541,0.21703879535198212,0.9885830283164978,0.9991670250892639,0.002916669938713312,0.4338197708129883,16.224443435668945,19.645811080932617,0.7020000219345093,1.2247238159179688,t,5.0,88.0,0.6779999732971191,-0.0430000014603138
ZTF19ablpjqz,15,578,58696.46192129981,59462.3770486,True,True,4,,,,,58696.46192129981,59462.3770486,765.9151273001917,3.172446125,-10.069851675,2.611096512968551e-05,5.597358752129013e-05,AGN,stamp_classifier,0.868327,correction_1.0.6,AGN,9.42461922815015e+17,F:\ZTF_Adjusted_Dataset\stamps\AGN\ZTF19ablpjqz,,2.0,r,20.707130432128906,0.21382033824920654,0.9873329997062683,0.9927080273628235,0.07495830208063126,0.14142803847789764,18.111331939697266,22.699411392211914,0.7070000171661377,1.2628071308135986,t,1.0,156.0,0.5350000262260437,-0.014999999664723873
ZTF20abmsqqi,28,916,58872.0,60182.5,True,False,16,0.238416,0.135017,0.105821215,0.08398016,59045.36123839999,60182.40278939996,1137.041550999973,354.3486109125,-1.73515538125,8.170583720658832e-05,0.0001186273280418,AGN,stamp_classifier,0.86831206,1.2.0,AGN,1.306423034315015e+18,F:\ZTF_Adjusted_Dataset\stamps\AGN\ZTF20abmsqqi,,2.0,r,20.53854751586914,0.21356554329395294,0.9460830092430115,1.0,0.0,0.4114670157432556,16.068387985229492,18.657644271850586,0.7429999709129333,2.3499999046325684,t,7.0,236.0,0.7239999771118164,-0.02800000086426735
ZTF19abdrwbr,553,1546,58635.39996530023,60969.22858799994,True,False,416,,,,,58641.44153939979,60969.22858799994,2327.7870486001484,335.7223855393065,5.7775548579757485,0.0035582875692722,0.0035402121683222,AGN,stamp_classifier,0.86825836,27.5.7a32.dev1,AGN,9.14445984115015e+17,F:\ZTF_Adjusted_Dataset\stamps\AGN\ZTF19abdrwbr,,1.0,g,20.535545349121094,0.21291129291057587,0.42476800084114075,0.20618699491024017,0.006750000175088644,0.38335564732551575,10.584291458129883,16.7452449798584,0.7310000061988831,1.9299999475479126,t,9.0,60.0,0.2529999911785126,-0.004000000189989805
ZTF21abypbjf,29,369,58380.5,59854.25,True,False,13,-0.104344,-0.077272,0.07115433,0.0061431387,59442.46039350005,59854.356250000186,411.8958565001376,18.833927253846152,-22.47509809230769,3.896963808327317e-05,6.94463157354087e-05,AGN,stamp_classifier,0.86816925,dev,AGN,1.70937703331501e+18,F:\ZTF_Adjusted_Dataset\stamps\AGN\ZTF21abypbjf,,2.0,r,20.249744415283203,0.21228443086147308,0.9889580011367798,0.9417499899864197,0.014166699722409248,0.1567571610212326,23.18077850341797,27.5335636138916,0.6700000166893005,1.3202643394470215,f,6.0,298.0,0.5870000123977661,0.007000000216066837
ZTF20abmsfbk,15,607,58812.16119210003,59081.37633100012,True,True,13,0.35779953,0.21794805,0.13951492,0.1693738,59027.4815508998,59081.37633100012,53.89478010032326,353.4946966923077,5.6708883384615385,5.709349731437937e-05,4.92416750740071e-05,AGN,stamp_classifier,0.8681679,corr_bulk_0.0.1,AGN,1.32737633331501e+18,F:\ZTF_Adjusted_Dataset\stamps\AGN\ZTF20abmsfbk,,2.0,r,20.612831115722656,0.20736046135425568,1.0,0.9944999814033508,0.0047380998730659485,0.4147796630859375,21.045848846435547,22.820030212402344,0.6600000262260437,1.1447625160217285,f,15.0,607.0,0.5540000200271606,0.009999999776482582
ZTF22abpnfzg,30,2498,59022.5,60224.25,True,False,11,0.29808444,0.214366,0.13055553,0.18401581,59881.27076390013,60224.2411342999,342.97037039976567,346.44395615454545,32.101583863636364,5.809776869632245e-05,6.064643885228419e-05,AGN,stamp_classifier,0.8681556,1.2.1,AGN,2.15217872231501e+18,F:\ZTF_Adjusted_Dataset\stamps\AGN\ZTF22abpnfzg,,1.0,g,20.86370277404785,0.21411198377609253,0.9991670250892639,0.9979169964790344,0.05706550180912018,0.24061496555805206,19.915918350219727,24.326557159423828,0.4860000014305115,1.2603040933609009,f,9.0,2245.0,0.23000000417232513,-0.009999999776482582
ZTF19abfipnv,584,2456,58322.46314809984,60969.2976505002,True,False,288,,,,,58667.44584489986,60973.34037039988,2305.8945255000144,26.661993067079067,13.185950067547603,0.0042959907478323,0.0041827262864521,AGN,stamp_classifier,0.8681213,27.5.7a32.dev1,AGN,9.1947243451501e+17,F:\ZTF_Adjusted_Dataset\stamps\AGN\ZTF19abfipnv,,1.0,g,20.35808563232422,0.2151714563369751,0.0159463994204998,0.5,0.5,0.39265909790992737,2.600698947906494,4.737662315368652,0.5920000076293945,1.368417739868164,f,20.0,133.0,1.0440000295639038,0.19499999284744263
ZTF19abkfaew,38,1412,58693.42486110004,60972.29314809991,True,True,10,,,,,59048.41932869982,60972.29314809991,1923.8738194000907,6.41298022674032,-16.90241369451248,0.0219432332683044,0.0209953142224406,AGN,stamp_classifier,0.86811596,27.5.7a32.dev1,AGN,1.29441932471501e+18,F:\ZTF_Adjusted_Dataset\stamps\AGN\ZTF19abkfaew,,2.0,r,20.424800872802734,0.21402376890182495,1.0,0.9599999785423279,0.002708330051973462,0.23485422134399414,23.201330184936523,24.623817443847656,0.5680000185966492,1.2451798915863037,f,6.0,257.0,0.5320000052452087,-0.014000000432133675
