oid,ndethist,ncovhist,mjdstarthist,mjdendhist,corrected,stellar,ndet,g_r_max,g_r_max_corr,g_r_mean,g_r_mean_corr,firstmjd,lastmjd,deltajd,meanra,meandec,sigmara,sigmadec,class,classifier,probability,step_id_corr,target_class,candid_used,stamp_dir,stamp_error,fid,fid_band,magpsf,sigmapsf,sgscore1,sgscore2,sgscore3,distpsnr1,distpsnr2,distpsnr3,classtar,fwhm,isdiffpos,alert_ndethist,alert_ncovhist,chinr,sharpnr,objectidps1,sgmag1,srmag1,simag1,szmag1,nmtchps
ZTF19acopvmc,5,1812,58792.104606499895,58804.09762729984,True,False,5,,,,,58792.104606499895,58804.09762729984,11.993020799942316,277.60171064,43.0369888,0.000123625737616,4.8568920104434605e-05,SN,stamp_classifier,0.9024352,corr_bulk_0.0.1,SN,1.050097625915015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\SN\ZTF19acopvmc,,1.0,g,19.73589515686035,0.1888311207294464,0.0012499999720603,0.0074999998323619,0.0,0.3565632700920105,8.485434532165527,9.085275650024414,0.800000011920929,4.059999942779541,t,5.0,1812.0,1.6699999570846558,0.0149999996647238,1.5964277601682496e+17,21.029699325561523,20.740100860595703,20.56369972229004,20.427600860595703,16.0
ZTF23aaxkeyx,2,1345,59407.5,60169.5,True,False,1,,,,,60169.423726900015,60169.423726900015,0.0,13.029649,24.4153232,,,SN,stamp_classifier,0.8989899,1.2.0,SN,2.415423723115015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\SN\ZTF23aaxkeyx,,2.0,r,19.67012405395508,0.1237943768501281,0.0029166699387133,0.0,0.935256004333496,0.2096930742263794,22.30085563659668,25.616962432861328,0.9020000100135804,1.0721166133880615,t,2.0,1345.0,3.134000062942505,0.2280000001192093,1.3729013029545891e+17,19.18409919738769,18.29750061035156,18.00469970703125,17.667800903320312,4.0
ZTF18abestvy,27,3356,58464.55835650023,60639.55770830018,False,False,2,,,,,58306.19114580005,60639.55770830018,2333.3665625001304,225.38934885001007,12.14178245,0.0614793629442636,0.0601040770330592,VS,stamp_classifier,0.94458616,25.0.0,VS,5.5219114461501005e+17,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF18abestvy,,2.0,r,15.952669143676758,0.1620972454547882,0.9962499737739564,0.5,0.0,1.7010197639465332,10.770062446594238,19.795137405395508,0.9509999752044678,1.7599999904632568,f,1.0,33.0,0.8550000190734863,-0.0439999997615814,1.2257225389253106e+17,13.508500099182127,13.06700038909912,12.77400016784668,12.612000465393066,7.0
ZTF18acrhjra,28,4113,58234.25,60080.25,True,False,8,2.544688,0.9359511,0.27254745,0.67311573,58448.548171299975,60080.266990699805,1631.71881939983,198.46659885000005,29.694197575,0.0001182262479917,5.414099977956687e-05,VS,stamp_classifier,0.9527566,1.2.0,VS,6.94548174915015e+17,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF18acrhjra,,2.0,r,16.366701126098633,0.0537265390157699,0.9627079963684082,0.0,0.5,1.1709007024765017,16.828365325927734,18.108678817749023,0.996999979019165,1.553238034248352,t,2.0,498.0,1.4709999561309814,0.1280000060796737,1.4363198466761366e+17,13.189000129699709,12.61400032043457,12.401000022888184,12.302000045776367,6.0
ZTF17aadqbxz,37,5328,58042.4503008998,61071.20682869991,True,False,9,4.529578,2.236148,3.2088146,1.6778066,58427.336666699965,61071.20682869991,2643.8701619999483,79.99191642816145,29.66352459091028,0.0293207252486067,0.0254781491327846,VS,stamp_classifier,0.94443715,27.5.7a32.dev1,VS,6.80413124815015e+17,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF17aadqbxz,,1.0,g,18.008146286010742,0.1828019767999649,0.9654579758644104,0.5,0.5,0.204964205622673,2.776885509490967,6.664433479309082,0.975000023841858,1.8989975452423096,t,8.0,717.0,1.218000054359436,-0.0659999996423721,1.4359079991949683e+17,13.931699752807615,12.623000144958496,11.862000465393066,11.354000091552734,14.0
ZTF26aaecwdm,23,4105,58214.36724539986,61116.36672449997,False,False,1,,,,,61116.36672449997,61116.36672449997,0.0,225.4486544,10.0391633,0.0863216891884803,0.0850000008940696,VS,stamp_classifier,0.9492889,27.5.7a32.dev1,VS,3.362366721915015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF26aaecwdm,,2.0,r,15.630338668823242,0.0251254495233297,0.9954169988632202,0.5,0.0091666700318455,1.4827097654342651,4.795421600341797,16.580821990966797,0.996999979019165,1.6150329113006592,t,23.0,4105.0,0.3980000019073486,-0.0170000009238719,1.2004225449132765e+17,13.572400093078612,13.34000015258789,13.166000366210938,13.03219985961914,3.0
ZTF18aaanxsc,113,4191,58132.41995370016,60307.42922449997,True,True,10,-0.0734148,0.3529131,0.3957014,0.3869197,58431.498136600014,60307.42922449997,1875.931087899953,147.6825315000076,29.74913929999871,0.0979029940969511,0.0849999981249718,VS,stamp_classifier,0.95114803,corr_bulk_0.0.1,VS,6.80538296115015e+17,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF18aaanxsc,,1.0,g,15.437649726867676,0.1173549890518188,1.0,0.0052083302289247,0.0020000000949949,1.6988416910171509,22.38054656982422,25.689144134521484,0.996999979019165,1.9651901721954343,t,11.0,274.0,0.6299999952316284,0.0219999998807907,1.4370147682935006e+17,12.36680030822754,12.046099662780762,11.799500465393066,11.701199531555176,4.0
ZTF20abvdchn,35,3381,58619.35704859998,60661.5697337999,True,True,7,,,,,59206.557384300046,60661.5697337999,1455.0123494998552,243.7107667857128,4.027675657142857,0.0322065224244198,0.0321269805437108,VS,stamp_classifier,0.94413495,26.0.1,VS,1.46257636161501e+18,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF20abvdchn,,2.0,r,14.292420387268066,0.1088944897055625,1.0,0.5112410187721252,0.0921458005905151,0.518657386302948,3.6319172382354736,13.215612411499023,0.9940000176429749,1.7849947214126587,f,8.0,873.0,0.2119999974966049,0.0070000002160668,1.1283243710816374e+17,13.44200038909912,12.859000205993652,12.574000358581545,12.404000282287598,12.0
ZTF17aacwtvy,21,3397,58041.393113399856,60858.48285879986,True,False,2,,,,,60858.48285879986,60858.49299769988,0.0101389000192284,56.18544399995461,22.4475747,0.065031562557028,0.0601040770330592,VS,stamp_classifier,0.94438636,27.5.6,VS,3.1044828502150103e+18,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF17aacwtvy,,2.0,r,14.889497756958008,0.0350027121603488,1.0,0.4393100142478943,0.2585600018501282,0.4921446442604065,24.53156089782715,27.19254875183105,0.996999979019165,1.5754427909851074,f,21.0,3397.0,1.0720000267028809,-0.0370000004768371,1.3493056185400774e+17,13.494000434875488,13.017000198364258,12.821000099182127,12.729000091552734,4.0
ZTF18aaemaav,32,4793,58124.30597219989,60912.50793980016,True,True,9,,,,,58427.36395830009,60912.50793980016,2485.143981500063,102.31192064267172,37.05123142237135,0.0329933858808484,0.0263319242989017,VS,stamp_classifier,0.9504555,27.5.6,VS,6.81345875315015e+17,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF18aaemaav,,2.0,r,15.21674633026123,0.0363666675984859,1.0,0.5,0.8203099966049194,0.8423092365264893,0.8860705494880676,9.309015274047852,0.9940000176429749,2.6785237789154053,t,3.0,256.0,0.7730000019073486,0.0189999993890523,1.524610231187721e+17,13.321999549865724,12.586000442504885,12.10200023651123,11.803000450134276,9.0
ZTF17aaazoyi,26,7712,58104.34839119995,60992.23770829989,True,True,24,,,,,58361.405451400205,60992.23770829989,2630.832256899681,12.066864578435949,36.79287232224088,0.0190330042822106,0.0152417415465285,VS,stamp_classifier,0.95314366,27.5.7a32.dev1,VS,6.074054548150103e+17,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF17aaazoyi,,1.0,g,15.173006057739258,0.0108660962432622,0.5,0.907131016254425,0.1074369996786117,0.6390584707260132,15.64967918395996,16.70587921142578,0.996999979019165,1.409342885017395,f,4.0,301.0,1.4329999685287476,-0.0370000004768371,1.521501206680921e+17,13.50220012664795,12.944000244140623,12.64900016784668,12.487000465393066,8.0
ZTF18aaelpsw,87,5414,58423.47640050016,60661.33885420021,True,True,31,,,,,58428.4983680998,60661.33885420021,2232.840486100409,116.49678563844118,44.22461270234032,0.0177827419937588,0.0127433093283949,VS,stamp_classifier,0.94327885,26.0.1,VS,6.80428735215015e+17,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF18aaelpsw,,1.0,g,17.147857666015625,0.1249021142721176,0.9962499737739564,0.5,0.0412679016590118,0.5640828013420105,13.128382682800291,21.92041206359864,0.9520000219345092,1.8747308254241943,t,7.0,183.0,0.1940000057220459,0.003000000026077,1.6107116496827024e+17,13.5108003616333,13.253000259399414,13.027000427246094,12.904000282287598,6.0
ZTF23abntiay,1700,2597,58262.3347800998,60697.569838,True,False,5,,,,,60690.5637730998,60697.569838,7.006064900197089,262.9455948600066,-7.35969288,0.0383289277469639,0.0380131560173365,VS,stamp_classifier,0.9624917,26.0.1,VS,2.9435698362150103e+18,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF23abntiay,,2.0,r,14.895063400268556,0.0440779589116573,0.9518629908561708,0.8227800130844116,0.1981430053710937,0.9394524097442628,9.05442714691162,11.462207794189451,0.9879999756813048,5.980000019073486,f,1700.0,2597.0,0.6269999742507935,-0.0270000007003545,9.916262945744888e+16,14.42959976196289,13.41800022125244,12.788000106811523,12.324000358581545,22.0
ZTF19aaftayv,23,3380,58512.23893520003,59496.50517359981,True,True,5,1.713721,0.911379,1.5144733,0.97648954,58883.19260419998,59496.50517359981,613.31256939983,113.35478258,35.57278972,9.201539001566604e-05,3.904269457933757e-05,VS,stamp_classifier,0.9482506,correction_1.0.6,VS,1.129192606215015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF19aaftayv,,2.0,r,14.825331687927246,0.0861226469278335,1.0,0.0189583003520965,0.7140480279922485,0.1939596384763717,14.570066452026367,20.6971435546875,0.996999979019165,1.4567196369171145,t,10.0,1963.0,1.1100000143051147,0.0049999998882412,1.5068113354770797e+17,13.3100004196167,12.57800006866455,12.295000076293944,12.152000427246094,6.0
ZTF18abmnyea,2091,4751,58297.42942130007,61076.164745400194,True,False,1538,,,,,58343.405300899874,61076.164745400194,2732.75944450032,16.768819602053643,49.41298346409175,0.002754190028436,0.0017918818986736,VS,stamp_classifier,0.94392854,27.5.7a32.dev1,VS,8.03136584515025e+17,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF18abmnyea,,1.0,g,14.532556533813477,0.0231826975941658,0.5,0.5,0.5,0.4911909103393554,1.4222766160964966,1.7403383255004885,0.9829999804496764,6.300000190734863,t,181.0,276.0,0.9769999980926514,-0.0230000000447034,1.672901676885763e+17,16.25670051574707,11.633000373840332,9.32900047302246,7.861000061035156,22.0
ZTF17aadkpam,36,3793,58041.463981499895,60307.37861109991,True,False,10,1.229259,1.23518,1.6233612,1.0221816,58384.41656249994,60307.37861109991,1922.962048599962,105.93888579998315,30.503534300005235,0.098653908214883,0.0849999981249717,VS,stamp_classifier,0.95235777,1.2.0,VS,6.304165600150102e+17,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF17aadkpam,,1.0,g,14.45981788635254,0.0246328338980674,1.0,0.8213750123977661,0.9698749780654908,0.1516504734754562,11.98619270324707,15.55693244934082,0.9829999804496764,4.980000019073486,f,7.0,146.0,0.7889999747276306,-0.0020000000949949,1.4460105938791494e+17,13.649900436401367,13.229000091552734,12.87600040435791,12.66800022125244,5.0
ZTF25aaboffc,146,5087,58426.132962999865,60988.18174770009,True,False,11,,,,,60658.20136569999,60988.18174770009,329.98038200009614,7.267127478124519,39.841260390463646,0.0283384342790357,0.0217588830401701,VS,stamp_classifier,0.9444842,27.5.7a32.dev1,VS,2.93120793291501e+18,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF25aaboffc,,1.0,g,15.437490463256836,0.0427850782871246,1.0,0.5,0.3978750109672546,1.475453495979309,4.370856285095215,18.385013580322266,0.9829999804496764,2.9009480476379395,f,62.0,4732.0,0.2520000040531158,0.0049999998882412,1.5581007266983008e+17,12.788000106811523,12.510000228881836,12.439000129699709,12.444000244140623,4.0
ZTF18acgudcp,100,10789,58267.27974539995,60730.30645829998,True,False,15,,,,,58431.4646528,60730.30645829998,2298.8418054999784,142.4361379206847,51.19753884896912,0.0309079745200434,0.0193680891389039,VS,stamp_classifier,0.94425195,26.0.1,VS,6.77464650315015e+17,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF18acgudcp,,1.0,g,15.891425132751465,0.0414777062833309,0.5,0.5,0.5,0.7591408491134644,2.1120405197143555,7.913069725036621,0.9959999918937684,2.29847264289856,t,1.0,207.0,0.4839999973773956,0.0260000005364418,1.694314243606578e+17,12.366000175476074,12.008000373840332,11.892000198364258,11.86400032043457,8.0
ZTF18aandtfi,35,4697,58230.37930560019,61066.49710649997,True,True,4,,,,,58956.39245369984,61066.49710649997,2110.104652800132,258.917697623252,34.09660327776571,0.0472962088757738,0.0391656863175284,VS,stamp_classifier,0.9427025,27.5.7a32.dev1,VS,1.202485914315015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF18aandtfi,,2.0,r,16.533594131469727,0.0878952369093895,0.978958010673523,1.0,0.1723330020904541,0.4246485233306885,16.970075607299805,20.37046432495117,0.996999979019165,1.1433824300765991,t,10.0,1412.0,0.3919999897480011,-0.0089999996125698,1.4891258917796662e+17,14.366000175476074,13.77299976348877,13.451000213623049,13.378700256347656,5.0
ZTF18aabsiyj,52,6046,58092.55896990001,61115.3658218002,True,True,15,,,,,58436.36452550022,61115.3658218002,2679.001296299976,120.26686483091092,15.406553699494914,0.0092313789561567,0.0088996493652775,VS,stamp_classifier,0.9577037,27.5.7a32.dev1,VS,6.8238030571501e+17,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF18aabsiyj,,2.0,r,15.105376243591309,0.0380191318690776,0.9918749928474426,0.5,0.3471989929676056,1.098148226737976,13.101621627807615,18.807886123657227,0.9950000047683716,2.397984266281128,f,2.0,145.0,0.210999995470047,0.0070000002160668,1.2648120266823837e+17,13.965800285339355,13.217000007629396,12.833000183105469,12.60200023651123,8.0
ZTF18aclhoxl,23,3065,58045.5,60199.5,True,False,2,,,,,58801.5287269,60199.52131940005,1397.992592500057,136.9243687,33.7776474,8.513565646500191e-05,3.111269833385045e-06,VS,stamp_classifier,0.94528145,1.2.1,VS,1.047528723515015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF18aclhoxl,,2.0,r,15.514656066894531,0.0851958617568016,0.9975000023841858,0.967082977294922,0.0,0.9347169995307922,10.303973197937012,26.549898147583008,0.996999979019165,1.3202643394470217,t,10.0,856.0,0.7419999837875366,-0.0140000004321336,1.4853136923999382e+17,13.912599563598633,12.994000434875488,12.612000465393066,12.38700008392334,4.0
ZTF18aagredd,5502,8179,58173.51386569999,61077.53094909992,True,False,2140,,,,,58262.28969909996,61077.53094909992,2815.2412499999627,236.85769193084155,29.66170294912868,0.001733129071878,0.0015060241205794,VS,stamp_classifier,0.94388,27.5.7a32.dev1,VS,6.3211619071501e+17,F:\ZTF_Adjusted_Dataset\stamps_original\VS\ZTF18aagredd,,1.0,g,15.775124549865724,0.0167454201728105,0.9954169988632202,1.0,0.5,0.1036768183112144,9.333500862121582,9.882040023803713,0.9660000205039978,4.380000114440918,f,371.0,603.0,0.8970000147819519,-0.0049999998882412,1.4359236857713464e+17,13.446000099182127,13.437000274658203,13.48900032043457,13.649999618530272,6.0
ZTF26aargnnv,1,1487,61135.393067100085,61135.393067100085,False,False,1,,,,,61135.393067100085,61135.393067100085,0.0,197.1345603,3.7469738,0.0851820856332779,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3.381393062815015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\asteroid\ZTF26aargnnv,,2.0,r,19.530345916748047,0.1724508255720138,0.983542025089264,0.9894520044326782,0.9891669750213624,20.19226837158203,22.166561126708984,27.123933792114254,0.9789999723434448,2.470000028610229,t,1.0,1487.0,0.7269999980926514,-0.5329999923706055,1.1249197137172094e+17,21.63960075378418,20.602100372314453,18.819299697875977,18.00040054321289,4.0
ZTF26aapnabx,1,1070,61124.18185190018,61124.18185190018,False,False,1,,,,,61124.18185190018,61124.18185190018,0.0,167.8847626,-5.2084806,0.0853524208068847,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3.370181851315015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\asteroid\ZTF26aapnabx,,2.0,r,19.9580020904541,0.2128174155950546,0.0491429008543491,-999.0,-999.0,23.15593719482422,-999.0,-999.0,0.8130000233650208,4.110000133514404,t,1.0,1070.0,0.4189999997615814,-0.0810000002384185,1.0174167882673288e+17,22.368900299072266,22.131799697875977,-999.0,-999.0,1.0
ZTF26aargnpt,1,1471,61135.39400460012,61135.39400460012,False,False,1,,,,,61135.39400460012,61135.39400460012,0.0,203.6399577,3.433227,0.0851528272032737,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3.381394003115015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\asteroid\ZTF26aargnpt,,2.0,r,19.42555809020996,0.1556002050638198,0.9966670274734496,1.0,0.9947080016136168,12.27085018157959,12.302864074707031,18.244892120361328,0.9789999723434448,2.4100000858306885,t,1.0,1471.0,0.7020000219345093,-0.025000000372529,1.1212203643285104e+17,21.039899826049805,20.63520050048828,20.508100509643555,20.390100479125977,7.0
ZTF26aapnamn,1,937,61124.183263900224,61124.183263900224,False,False,1,,,,,61124.183263900224,61124.183263900224,0.0,165.45899309999996,-11.5750052,0.0867645442485809,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3.370183263115015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\asteroid\ZTF26aapnamn,,2.0,r,18.490079879760746,0.0656651258468627,0.1956900060176849,0.0035416700411587,0.0,14.64540195465088,15.461231231689451,16.597328186035156,0.9929999709129332,1.8899999856948853,t,1.0,937.0,1.1670000553131104,-0.593999981880188,9.41116545500715e+16,-999.0,-999.0,21.54150009155273,21.270000457763672,5.0
ZTF26aapmzsx,1,1361,61124.18137730006,61124.18137730006,False,False,1,,,,,61124.18137730006,61124.18137730006,0.0,170.70873970000002,2.2830872,0.0850675255060195,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3.370181370915015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\asteroid\ZTF26aapmzsx,,2.0,r,19.71486473083496,0.1492306143045425,0.5,0.8574579954147339,0.2418449968099594,12.981575012207031,13.0134859085083,23.576942443847656,0.9810000061988832,2.0899999141693115,t,1.0,1361.0,0.4959999918937683,-0.202000007033348,1.1073170707023632e+17,21.69599914550781,21.59860038757324,21.43099975585937,21.17620086669922,4.0
ZTF26aargmwm,1,1200,61135.39211810008,61135.39211810008,False,False,1,,,,,61135.39211810008,61135.39211810008,0.0,189.2192664,3.9276917,0.0852001085877418,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3.381392112915015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\asteroid\ZTF26aargmwm,,2.0,r,14.961260795593262,0.0229380745440721,0.977292001247406,-999.0,-999.0,12.223886489868164,-999.0,-999.0,0.984000027179718,4.389999866485596,t,1.0,1200.0,0.8080000281333923,-0.2520000040531158,1.1271189222463216e+17,20.732999801635746,20.39559936523437,20.34000015258789,20.22620010375977,1.0
ZTF26aargnvt,1,2176,61135.395416699816,61135.395416699816,False,False,1,,,,,61135.395416699816,61135.395416699816,0.0,192.30826110000004,-6.2999293,0.0855164229869842,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3.381395416115015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\asteroid\ZTF26aargnvt,,2.0,r,17.521806716918945,0.0609685108065605,0.0028333300724625,0.0037499999161809,0.9658570289611816,16.764041900634766,22.059953689575195,22.589757919311523,0.9829999804496764,3.130000114440918,t,1.0,2176.0,0.5989999771118164,-0.2220000028610229,1.0043192310835584e+17,22.031700134277344,22.292699813842773,22.024900436401367,21.244400024414062,6.0
ZTF26aapnade,1,1361,61124.18280090019,61124.18280090019,False,False,1,,,,,61124.18280090019,61124.18280090019,0.0,161.75578490000004,-4.265369,0.0852360799908638,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3.370182803115015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\asteroid\ZTF26aapnade,,2.0,r,19.443153381347656,0.1380581259727478,0.0012499999720603,0.7319170236587524,0.9904170036315918,15.807795524597168,18.31525230407715,28.08292388916016,0.9800000190734864,2.3499999046325684,t,1.0,1361.0,0.3860000073909759,-0.1539999991655349,1.0287161753924712e+17,21.948999404907227,21.612499237060547,20.690099716186523,20.4655990600586,3.0
ZTF26aapnaaf,1,1761,61124.185624999925,61124.185624999925,False,False,1,,,,,61124.185624999925,61124.185624999925,0.0,143.7622105,6.0247335,0.0854720920324325,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3.3701856240150154e+18,F:\ZTF_Adjusted_Dataset\stamps_original\asteroid\ZTF26aapnaaf,,2.0,r,20.24413681030273,0.2122799307107925,0.0388749986886978,0.0024999999441206,0.5,8.163345336914062,14.333837509155272,15.32589626312256,0.9710000157356262,2.130000114440918,t,1.0,1761.0,0.5509999990463257,0.06700000166893,1.1523143764244147e+17,22.136199951171875,21.76180076599121,21.53820037841797,20.721099853515625,8.0
ZTF26aargmpp,1,1743,61135.39165510005,61135.39165510005,False,False,1,,,,,61135.39165510005,61135.39165510005,0.0,195.928998,11.379456,0.0867044404149055,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3.381391651715015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\asteroid\ZTF26aargmpp,,2.0,r,18.59716415405273,0.0682876855134964,0.9950000047683716,0.0016071399440988,0.0018749999580904,18.794187545776367,21.009504318237305,24.252857208251957,0.9829999804496764,2.4200000762939453,t,1.0,1743.0,0.4659999907016754,-0.1800000071525573,1.216519593401282e+17,20.36230087280273,19.32439994812012,18.78510093688965,18.58169937133789,5.0
ZTF26aapmzwo,1,1688,61124.18091440015,61124.18091440015,False,False,1,,,,,61124.18091440015,61124.18091440015,0.0,167.4733386,11.5974163,0.0867715030908584,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3.370180911715015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\asteroid\ZTF26aapmzwo,,2.0,r,19.349279403686523,0.1091720461845398,1.0,1.0,0.0012499999720603,19.15648078918457,27.75409889221192,29.89859390258789,0.9829999804496764,1.820000052452088,t,1.0,1688.0,0.515999972820282,0.1150000020861625,1.2192167472243366e+17,19.56529998779297,18.40900039672852,17.55699920654297,17.162200927734375,3.0
ZTF26aapnagh,1,1444,61124.18280090019,61124.18280090019,False,False,1,,,,,61124.18280090019,61124.18280090019,0.0,165.3011572,-3.099023,0.085124485194683,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3.3701828020150154e+18,F:\ZTF_Adjusted_Dataset\stamps_original\asteroid\ZTF26aapnagh,,2.0,r,18.412586212158203,0.0545577220618724,0.8208569884300232,0.9802500009536744,0.0245951991528272,6.984545230865479,8.195703506469727,10.97067642211914,0.9829999804496764,2.240000009536743,t,1.0,1444.0,1.118000030517578,-0.4939999878406524,1.0428165302123363e+17,-999.0,22.07699966430664,20.993900299072266,20.28280067443848,6.0
ZTF26aargmul,1,1106,61135.395416699816,61135.395416699816,False,False,1,,,,,61135.395416699816,61135.395416699816,0.0,196.4928417,-13.183247800000002,0.0873007550835609,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3.381395410615015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\asteroid\ZTF26aargmul,,2.0,r,18.653099060058597,0.1178011000156402,0.0024999999441206,0.0,0.09825000166893,1.6815694570541382,5.121037483215332,14.077320098876951,0.9929999709129332,2.740000009536743,t,1.0,1106.0,0.781000018119812,-0.1860000044107437,9.218196492472038e+16,21.25690078735352,21.68280029296875,21.121700286865234,20.81679916381836,4.0
ZTF26aapnaaj,1,1706,61124.185624999925,61124.185624999925,False,False,1,,,,,61124.185624999925,61124.185624999925,0.0,143.7114578,5.4980103,0.0853928476572036,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3.370185624315015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\asteroid\ZTF26aapnaaj,,2.0,r,19.681798934936523,0.1161054596304893,0.0,0.0,0.998332977294922,9.606261253356934,9.97012996673584,29.637845993041992,0.9800000190734864,2.009999990463257,t,1.0,1706.0,1.1690000295639038,-0.4099999964237213,1.145914371002254e+17,22.002599716186523,21.75620079040528,-999.0,-999.0,3.0
ZTF26aargnts,1,2261,61135.3980556,61135.3980556,False,False,1,,,,,61135.3980556,61135.3980556,0.0,240.012301,2.2312805,0.0850644931197166,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3.381398050815015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\asteroid\ZTF26aargnts,,2.0,r,18.686424255371094,0.0986967980861663,0.9862499833106996,0.0014583299634978,0.5,8.054206848144531,8.473709106445312,20.01354217529297,0.984000027179718,2.720000028610229,t,1.0,2261.0,1.0980000495910645,-0.1790000051259994,1.1067240014156947e+17,18.21419906616211,16.954599380493164,15.925200462341309,15.45359992980957,8.0
ZTF26aargnsn,1,1304,61135.39447919978,61135.39447919978,False,False,1,,,,,61135.39447919978,61135.39447919978,0.0,204.40238320000003,-5.610780400000001,0.0854091942310333,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3.381394471515015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\asteroid\ZTF26aargnsn,,2.0,r,19.385425567626957,0.1831095963716507,1.0,0.8171960115432739,0.6343929767608643,26.872053146362305,27.629852294921875,29.49271011352539,0.9980000257492064,2.390000104904175,t,1.0,1304.0,0.734000027179718,-0.2150000035762787,1.0127204401970642e+17,20.828399658203125,19.88400077819824,19.415000915527344,19.175600051879883,3.0
ZTF26aargnkk,1,1172,61135.39494210016,61135.39494210016,False,False,1,,,,,61135.39494210016,61135.39494210016,0.0,203.7816495,-12.970347399999998,0.0872254371643066,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3.381394940615015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\asteroid\ZTF26aargnkk,,2.0,r,18.80105781555176,0.1054914742708206,1.0,0.00604167021811,1.0,5.4278082847595215,21.025991439819336,24.29758071899414,0.9819999933242798,2.619999885559082,t,1.0,1172.0,0.6769999861717224,-0.006000000052154,9.243203783188627e+16,19.4025993347168,18.33720016479492,17.809999465942383,17.57740020751953,5.0
ZTF26aapmzzk,1,1403,61124.18280090019,61124.18280090019,False,False,1,,,,,61124.18280090019,61124.18280090019,0.0,165.3696322,-4.1149296,0.0852196887135505,0.0850000008940696,asteroid,stamp_classifier,1.0,27.5.7a32.dev1,asteroid,3.370182802315015e+18,F:\ZTF_Adjusted_Dataset\stamps_original\asteroid\ZTF26aapmzzk,,2.0,r,19.28156280517578,0.1068421676754951,0.0033333299215883,0.9900829792022704,0.0,7.432902336120605,10.689756393432615,15.63451862335205,0.9800000190734864,2.390000104904175,t,1.0,1403.0,0.8309999704360962,-0.0900000035762786,1.0305165369268998e+17,-999.0,-999.0,21.31430053710937,21.00620079040528,8.0
