oid,ndethist,ncovhist,mjdstarthist,mjdendhist,corrected,stellar,ndet,g_r_max,g_r_max_corr,g_r_mean,g_r_mean_corr,firstmjd,lastmjd,deltajd,meanra,meandec,sigmara,sigmadec,class,classifier,probability,step_id_corr,target_class,candid_used,stamp_dir,stamp_error
ZTF20acmkijb,76,1633,58785.31927079987,60966.20634259982,True,True,16,,,,,59116.336064800154,60966.20634259982,1849.870277799666,9.543825833807922,6.240088949892846,0.018070388688617905,0.01796332405823046,AGN,stamp_classifier,0.86138284,27.5.6,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF20acmkijb,
ZTF20acbnqdb,142,656,59112.300717600156,60678.1155555998,True,False,109,,,,,59112.300717600156,60678.1155555998,1565.814837999642,0.607064961546889,-20.906240013214727,0.006962780632981686,0.006504390058044025,AGN,stamp_classifier,0.86134136,26.0.1,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF20acbnqdb,
ZTF19abkflox,228,1092,58362.5,60237.25,True,False,175,-0.218,0.237607,-0.057534218,0.3102092,58693.438576399814,60237.250752300024,1543.8121759002097,4.922924892571428,-22.09350496,7.006411186964977e-05,6.310349098681515e-05,AGN,stamp_classifier,0.8612941,1.2.1,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF19abkflox,
ZTF22aawpkyi,16,512,59786.5,59880.25,True,False,14,0.3917616,0.14738141,0.33768156,0.086496264,59786.44143520016,59880.150659699924,93.70922449976206,355.6468192857143,-19.69570395,8.54900791123843e-05,7.940517082577454e-05,AGN,stamp_classifier,0.86126566,1.1.6,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF22aawpkyi,
ZTF21acqptfi,94,1288,59459.39440969983,60586.424294000026,True,True,30,,,,,59812.37789350003,60586.424294000026,774.0464004999958,355.9737165249952,-9.069298117085651,0.03476529997147046,0.03433067804958827,AGN,stamp_classifier,0.8612462,24.5.2a6,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF21acqptfi,
ZTF20aboqmky,7,466,58379.25,59797.5,True,False,3,,,,,59055.41744210012,59797.39825229999,741.9808101998642,351.71766743333336,-18.4503306,7.042764609785087e-05,3.328843642969482e-05,AGN,stamp_classifier,0.86119837,dev,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF20aboqmky,
ZTF22abfexmh,1,337,59826.355532399844,59826.355532399844,False,False,1,,,,,59826.355532399844,59826.355532399844,0.0,6.339115,-21.388276,,,AGN,stamp_classifier,0.86115956,0.0.0,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF22abfexmh,
ZTF24abkoebj,31,1552,59520.31247689994,60586.466886600014,True,False,8,,,,,60585.23498839978,60586.466886600014,1.2318982002325356,358.42708218624654,1.503529489233512,0.02982074233006568,0.029810475464839024,AGN,stamp_classifier,0.861138,24.5.2a6,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF24abkoebj,
ZTF19abdrwgt,23,1402,58668.445983800106,61030.149513899814,True,True,12,,,,,58668.445983800106,61030.149513899814,2361.7035300997086,340.0299306625999,3.3036142334623926,0.022649959590224217,0.022612319538421483,AGN,stamp_classifier,0.8611322,27.5.7a32.dev1,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF19abdrwgt,
ZTF23aasrfsu,28,1380,60143.439942100085,60586.45804399997,True,False,9,,,,,60585.211689800024,60586.45804399997,1.2463541999459267,12.54940281885705,-13.083845445169969,0.02888035913580198,0.028130620230403244,AGN,stamp_classifier,0.86112624,24.5.2a6,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF23aasrfsu,
ZTF18abqzqud,8,604,59472.43751160009,59524.31149310013,True,True,6,0.050899506,-0.22723007,0.09651804,-0.17879653,59498.317256900016,59524.31149310013,25.994236200116575,24.362200833333333,-13.77155945,8.126570412346276e-05,4.7486913986692075e-05,AGN,stamp_classifier,0.86112475,correction_1.0.6,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF18abqzqud,
ZTF20abnttlr,452,3951,58643.4448958002,61030.131516200025,True,True,98,,,,,59028.453877300024,61030.131516200025,2001.6776389000006,342.2021997636824,18.192847990417842,0.007785151629767026,0.007395979827483911,AGN,stamp_classifier,0.861098,27.5.7a32.dev1,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF20abnttlr,
ZTF20ablciar,102,3296,59030.47746529989,61059.15653940011,True,False,40,,,,,59030.47746529989,61059.15653940011,2028.6790741002187,4.147443849950104,44.94434932432173,0.016874036247752647,0.01194332883489307,AGN,stamp_classifier,0.861034,27.5.7a32.dev1,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF20ablciar,
ZTF20abojxyr,87,1285,59054.41765049985,60967.294652800076,True,True,14,,,,,59054.41765049985,60967.294652800076,1912.877002300229,8.96386296217039,-17.822420372049663,0.02131254626269639,0.020289750156346743,AGN,stamp_classifier,0.8610062,27.5.6,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF20abojxyr,
ZTF23abecnhl,13,1429,59848.37199069979,60585.36358800018,True,False,2,,,,,60585.317013899796,60585.36358800018,0.04657410038635135,13.065256399999742,0.5222551000002311,0.06500270203896619,0.06499999747822668,AGN,stamp_classifier,0.86098605,24.5.2a6,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF23abecnhl,
ZTF20abmubvv,250,1540,58666.42206020001,60880.38828699989,True,False,151,,,,,59048.45975690009,60880.38828699989,1831.9285300998017,351.5019465863538,-0.3414528153987226,0.005856674433201066,0.005856570415920375,AGN,stamp_classifier,0.8609833,27.5.6,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF20abmubvv,
ZTF21abyobhm,42,1006,59059.5,59770.5,True,False,11,-0.14890094,0.04405,0.009416117,0.22879341,59435.36113430001,59770.440497700125,335.07936340011656,346.9619551636364,9.293781518181818,6.26720714927426e-05,6.864579838853342e-05,AGN,stamp_classifier,0.86092836,dev,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF21abyobhm,
ZTF19abkccid,230,2191,58644.44430560013,61024.128865700215,True,False,36,,,,,58688.41040509986,61024.128865700215,2335.7184606003575,352.72250822246656,5.349893415939062,0.012223322103815767,0.012170075657272239,AGN,stamp_classifier,0.8608562,27.5.7a32.dev1,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF19abkccid,
ZTF20abmyqtr,4,423,58786.19903940009,59081.402638900094,True,True,3,0.24853706,0.7460552,0.21379852,0.73910034,59049.39342590002,59081.402638900094,32.009213000070304,3.2305563999999998,6.8563300666666676,1.5688530842592576e-05,6.460281211643813e-05,AGN,stamp_classifier,0.86082256,corr_bulk_0.0.1,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF20abmyqtr,
ZTF22aasoohr,226,1157,59403.39724540012,61028.109479200095,True,False,133,,,,,59740.4209838002,61028.109479200095,1287.688495399896,337.78091258593975,-17.602122608018398,0.004117184246233418,0.00392441538627547,AGN,stamp_classifier,0.86079973,27.5.7a32.dev1,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF22aasoohr,
ZTF22aavuhco,7,429,59755.5,59786.5,True,False,7,-0.0006,0.353075,0.035131987,0.4101858,59755.435648099985,59786.44143520016,31.00578710017726,351.3838695285714,-17.902511571428573,0.00011613285084500619,3.930113290521478e-05,AGN,stamp_classifier,0.8607177,dev,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF22aavuhco,
ZTF18abwhrji,28,1061,58765.31440970022,60585.32585649984,True,False,9,,,,,59512.21571760019,60585.32585649984,1073.1101388996467,5.308056100000237,-13.039610099999036,0.06672043234275697,0.06499999651511404,AGN,stamp_classifier,0.8605804,24.5.2a6,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF18abwhrji,
ZTF22abowczq,27,1695,59081.450127299875,60292.110949099995,True,False,2,,,,,60290.21734949993,60292.110949099995,1.8935996000654995,38.11975113793628,36.07458926637442,0.0638826940263345,0.05163325814886317,AGN,stamp_classifier,0.8605584,23.12.20,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF22abowczq,
ZTF20aboeheu,33,470,59050.43923609983,59526.23248839984,True,True,16,0.069703,0.326052,0.14081344,0.41414607,59050.43923609983,59526.23248839984,475.7932523000054,0.33027513125,-17.632933975,4.499009844769397e-05,5.285727323004943e-05,AGN,stamp_classifier,0.86055326,correction_1.0.6,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF20aboeheu,
ZTF20abnmfli,197,2488,58788.2062615999,61028.1071295999,True,False,80,,,,,59030.46638889983,61028.1071295999,1997.640740700066,351.47298081608835,4.418053749112467,0.008108980461670618,0.008084884742281325,AGN,stamp_classifier,0.86053157,27.5.7a32.dev1,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF20abnmfli,
ZTF20acwrzts,96,1477,58694.426921300124,60536.338402799796,True,True,24,0.003507,0.096516,0.10720333,0.11787269,59169.21297449991,60536.338402799796,1367.1254282998852,350.44305981666656,1.8234105166661227,0.026549581993664587,0.02653613773830171,AGN,stamp_classifier,0.86051595,24.5.2a6,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF20acwrzts,
ZTF19abdyuju,216,2909,58644.44475689996,61024.181215300225,True,True,153,,,,,58644.44475689996,61024.181215300225,2379.7364584002644,353.9856234719296,-6.363586140489743,0.0033272763268363914,0.0033067754478350473,AGN,stamp_classifier,0.8604938,27.5.7a32.dev1,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF19abdyuju,
ZTF21acjdnbs,140,1143,59053.5,60204.25,True,False,80,0.0985,0.10905602,0.023955498,0.36515352,59490.333472200204,60204.33447920019,714.0010069999844,0.42750336874999995,-20.63905748125,7.073333161211503e-05,6.281962342315117e-05,AGN,stamp_classifier,0.86049044,1.2.1,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF21acjdnbs,
ZTF24abkkhtq,85,1543,59459.337881899904,61059.12936339993,True,False,42,,,,,60564.28952550003,61059.12936339993,494.83983789989725,6.056453895810406,2.8599191019906125,0.011352393583023809,0.01133825414742022,AGN,stamp_classifier,0.8604769,27.5.7a32.dev1,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF24abkkhtq,
ZTF24abkzaon,48,1468,59085.41024310002,60586.338784699794,True,False,5,,,,,60558.399178199936,60586.338784699794,27.9396064998582,18.28801988000052,-3.7686301999999996,0.029131878783777806,0.02906888264125696,AGN,stamp_classifier,0.86045,24.5.2a6,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF24abkzaon,
ZTF19abdyvny,271,1703,58669.45921299979,61028.08453699993,True,False,184,,,,,58669.45921299979,61028.08453699993,2358.625324000139,346.99916068322176,-11.126198756486096,0.0031597924180732278,0.0031004026115910347,AGN,stamp_classifier,0.86044693,27.5.7a32.dev1,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF19abdyvny,
ZTF20abmynge,412,1828,58811.17100689979,60974.288391199894,True,False,231,,,,,59049.39005789999,60974.288391199894,1924.898333299905,353.0978697043688,-2.268295686854047,0.002750177905793362,0.0027480229301785927,AGN,stamp_classifier,0.8604293,27.5.7a32.dev1,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF20abmynge,
ZTF23abctpyp,34,976,60173.37263889983,60586.37754630018,True,False,16,,,,,60585.21611109981,60586.37754630018,1.1614352003671229,359.05009775233424,-8.099914082256053,0.021572100018723294,0.021356893788769787,AGN,stamp_classifier,0.8602447,24.5.2a6,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF23abctpyp,
ZTF20abnwcno,3,232,58694.42827549996,59052.4583101999,True,True,1,,,,,59052.4583101999,59052.4583101999,0.0,353.1798131,-15.9357264,,,AGN,stamp_classifier,0.86008114,corr_bulk_0.0.1,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF20abnwcno,
ZTF18abtxpyy,27,312,58368.350266200025,59172.21155089978,True,True,22,-0.23019981,0.12557891,-0.0003490448,0.22065692,59046.43863430014,59172.21155089978,125.77291659964249,2.7852519409090912,-14.375806736363636,5.101400049746558e-05,8.20656737326549e-05,AGN,stamp_classifier,0.8600643,corr_bulk_0.0.1,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF18abtxpyy,
ZTF24abkxtmd,31,1424,60123.41527780006,60586.30550929997,True,False,5,,,,,60585.40993059985,60586.30550929997,0.8955787001177669,3.1498000716181003,-1.1423192271352025,0.03183868134898575,0.03183235315966624,AGN,stamp_classifier,0.860046,24.5.2a6,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF24abkxtmd,
ZTF20abmdbvf,18,465,58678.479039399885,59085.3334144,True,True,13,0.1268692,0.3034919,0.2338543,0.31015697,59043.45943289995,59085.3334144,41.873981500044465,357.55662429999995,1.8628635384615384,7.784489921026256e-05,4.1371317327754115e-05,AGN,stamp_classifier,0.86002904,corr_bulk_0.0.1,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF20abmdbvf,
ZTF21abrbzyk,82,1849,59018.3883795999,60935.32515050005,True,True,23,,,,,59430.360601900145,60935.32515050005,1504.9645485999063,354.444734455891,11.287450268926673,0.015615327984671131,0.015313289085219681,AGN,stamp_classifier,0.8600081,27.5.6,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF21abrbzyk,
ZTF20acevdjh,14,1693,58864.25,59813.25,True,True,1,,,,,59813.338935200125,59813.338935200125,0.0,10.7848975,25.4250319,,,AGN,stamp_classifier,0.85994184,dev,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF20acevdjh,
ZTF18adnmsyk,51,3031,58321.43630790012,61028.23606480006,True,True,4,,,,,59881.349664399866,61028.23606480006,1146.8864004001953,10.481965020646834,37.69207945984594,0.043384721045675236,0.03433067857664763,AGN,stamp_classifier,0.85992634,27.5.7a32.dev1,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF18adnmsyk,
ZTF19abjqrvn,590,1665,58487.106250000186,60975.23144679982,True,False,312,,,,,58667.44222219987,60975.23144679982,2307.7892245999537,16.272919075480953,-2.2397450021508885,0.004069347824810788,0.004066238981784105,AGN,stamp_classifier,0.85985494,27.5.7a32.dev1,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF19abjqrvn,
ZTF20acbnzyu,130,960,58710.43940970022,61029.15324069979,True,False,72,,,,,59106.397754599806,61029.15324069979,1922.7554860999808,7.619588091702244,-21.226831060723423,0.008737177183771618,0.008144397520561909,AGN,stamp_classifier,0.85983115,27.5.7a32.dev1,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF20acbnzyu,
ZTF19abkbntt,54,2125,58607.5,59934.0,True,False,8,0.7941611,1.4410435,0.3943276,0.7399887,58668.3733680998,59934.11439809995,1265.7410300001502,333.63235978750004,12.964873575,3.981347357585293e-05,4.1572681620882845e-05,AGN,stamp_classifier,0.8598144,1.1.6,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF19abkbntt,
ZTF23abdeknz,27,1116,58369.33031249978,60585.28594909981,True,False,2,,,,,60585.239409700036,60585.28594909981,0.04653939977288246,358.2908290999998,-9.463438400000294,0.06589680895774336,0.06499999747822668,AGN,stamp_classifier,0.85979295,24.5.2a6,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF23abdeknz,
ZTF23aaafcux,214,2383,59821.467800899874,61059.151759299915,True,False,108,,,,,60526.40165509982,61059.151759299915,532.7501042000949,23.617894111982267,19.801339343812973,0.003797233354064768,0.0035727137031788597,AGN,stamp_classifier,0.8597261,27.5.7a32.dev1,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF23aaafcux,
ZTF22abkfugb,13,877,59765.5,59854.25,True,False,4,,,,,59826.33479169989,59854.27006939985,27.935277699958533,358.42491259999997,-20.10065875,3.31069982403362e-05,8.818762195848724e-05,AGN,stamp_classifier,0.85971814,dev,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF22abkfugb,
ZTF23abctuhg,27,1153,59854.269594899844,60586.354259300046,True,False,9,,,,,60585.239409700036,60586.354259300046,1.1148496000096202,355.1899332510542,-9.553457537066677,0.03481350149181327,0.03433067847529006,AGN,stamp_classifier,0.85962397,24.5.2a6,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF23abctuhg,
ZTF19abrmmtv,54,1811,58706.41896989988,61025.175486099906,True,True,13,,,,,58706.41896989988,61025.175486099906,2318.7565162000246,15.568434982733756,5.477821250673821,0.018406808292874735,0.01832274816443974,AGN,stamp_classifier,0.8596097,27.5.7a32.dev1,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF19abrmmtv,
ZTF21abxbhxg,23,514,59430.47613430023,59521.25300930021,True,True,2,,,,,59518.295555599965,59521.25300930021,2.957453700248152,16.0581724,-20.2529103,3.988082245771294e-05,6.731656556681281e-05,AGN,stamp_classifier,0.85958374,correction_1.0.6,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF21abxbhxg,
ZTF24abkltiu,12,1596,58722.416261599865,60586.34320600005,True,False,10,,,,,60585.25162040023,60586.34320600005,1.0915855998173356,5.559993873006825,6.634472159476762,0.025179113234227495,0.025010499217793025,AGN,stamp_classifier,0.85957015,24.5.2a6,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF24abkltiu,
ZTF20abmuazq,18,1006,59048.41979169985,60557.3770486,True,True,5,,,,,59048.41979169985,60557.3770486,1508.9572569001466,12.588311200000277,-14.270351700000727,0.06706953733303166,0.06499999706546412,AGN,stamp_classifier,0.859567,24.5.2a6,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF20abmuazq,
ZTF23aasribf,36,1353,58691.480405100156,60586.38763889996,True,False,2,,,,,60586.20135420002,60586.38763889996,0.18628469994291663,9.373073100005195,-12.28690685,0.047039415370898334,0.045961939091251645,AGN,stamp_classifier,0.85955596,24.5.2a6,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF23aasribf,
ZTF22aawdbsu,68,904,59400.5,60194.25,True,False,16,,,,,59784.419733799994,60194.343020800035,409.92328700004146,340.7917377875,-8.21870973125,5.843472569401018e-05,8.024345222503838e-05,AGN,stamp_classifier,0.85952127,1.2.1,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF22aawdbsu,
ZTF23abcuhmj,38,1393,59073.41812499985,60586.34762729984,True,False,10,,,,,60585.232777799945,60586.34762729984,1.1148494998924434,2.4849225473932632,-9.01310367021794,0.0264961287414411,0.026168967868133428,AGN,stamp_classifier,0.8595139,24.5.2a6,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF23abcuhmj,
ZTF21abqwcqs,412,1760,59169.18947920017,61030.22193290014,True,False,196,,,,,59405.43666670006,61030.22193290014,1624.7852662000805,3.039478196853037,-8.041565675244055,0.005049498958184377,0.004999846317243813,AGN,stamp_classifier,0.8594983,27.5.7a32.dev1,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF21abqwcqs,
ZTF18acejxit,1,146,58429.25229169987,58429.25229169987,True,True,1,,,,,58429.25229169987,58429.25229169987,0.0,5.281015,-19.5791093,,,AGN,stamp_classifier,0.8594926,corr_bulk_0.0.1,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF18acejxit,
ZTF20aboledm,190,1361,59045.25,60252.25,True,False,110,0.10517218,0.311623,0.080013186,0.40078697,59045.36263890006,60252.163912000135,1206.801273100078,354.14934088181815,11.46650285,5.054074236617894e-05,4.910836687611032e-05,AGN,stamp_classifier,0.8594827,1.2.1,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF20aboledm,
ZTF20abmcmjk,432,2139,58675.4463657001,60939.31758099981,True,False,156,,,,,59026.47439809982,60939.31758099981,1912.8431828999892,348.06388103034686,12.377232860939811,0.005830793049729425,0.005695270886389098,AGN,stamp_classifier,0.859453,27.5.6,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF20abmcmjk,
ZTF20abneovu,4,1135,58697.41799770016,60585.21611109981,True,True,2,,,,,59050.47789350012,60585.21611109981,1534.73821759969,357.71052890000055,-8.77798749999945,0.08600739357783252,0.08500000058639211,AGN,stamp_classifier,0.8594259,24.5.2a6,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF20abneovu,
ZTF19abkhocr,112,944,58662.5,60174.5,True,False,91,0.4323,0.405651,0.33800334,0.43384704,58693.41756939981,60174.38449069997,1480.9669213001616,353.2534258692308,-20.59817282857143,6.181875423958272e-05,6.270507561552253e-05,AGN,stamp_classifier,0.8594004,1.2.0,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF19abkhocr,
ZTF21abmykyd,54,546,59400.41545139998,59524.298252299894,True,True,32,-0.265769,0.24077,0.0051751034,0.302155,59400.41545139998,59524.298252299894,123.88280089991167,1.030271690625,-8.125414000000001,4.772679209277901e-05,4.751516566066636e-05,AGN,stamp_classifier,0.8593885,correction_1.0.6,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF21abmykyd,
ZTF20abwyqbc,56,2271,59054.471180600114,60533.364409700036,True,False,25,-0.0836,0.116079,0.07816675,0.08944632,59084.35124999983,60533.364409700036,1449.0131597002037,0.5507445000130651,37.09079889999996,0.1065589044043957,0.08499999350980927,AGN,stamp_classifier,0.8593535,24.5.2a6,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF20abwyqbc,
ZTF18acejxea,27,1021,59187.10620369995,60960.28189809993,True,False,8,,,,,58429.25229169987,60960.28189809993,2531.0296064000577,4.704828155335388,-19.27156352612896,0.029338297917703746,0.027694322384949538,AGN,stamp_classifier,0.8593459,27.5.6,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF18acejxea,
ZTF21acfpsrx,563,4063,58344.37843749998,61021.164178200066,True,False,71,,,,,59769.42925930023,61021.164178200066,1251.7349188998342,8.334215945987005,27.633677421286006,0.009657780267989687,0.008556127830306204,AGN,stamp_classifier,0.8593223,27.5.7a32.dev1,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF21acfpsrx,
ZTF20abmdgrj,2,253,58749.316365700215,59046.43863430014,True,True,1,,,,,59046.43863430014,59046.43863430014,0.0,3.2049633,-16.0228398,,,AGN,stamp_classifier,0.8593192,corr_bulk_0.0.1,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF20abmdgrj,
ZTF19abeglbk,24,262,58670.44033560017,58760.272419000044,True,True,8,-0.023967743,-0.12622938,0.15883827,-0.06272744,58670.44033560017,58760.272419000044,89.83208339987323,354.48574490000004,-10.3333576125,0.0001304554658533435,6.115431155206818e-05,AGN,stamp_classifier,0.8593098,corr_bulk_0.0.1,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF19abeglbk,
ZTF21abshgvo,104,1101,59425.419409700204,60635.136759299785,True,False,60,,,,,59425.419409700204,60635.136759299785,1209.7173495995812,0.14895048234704567,-10.55149318035633,0.009425814311792357,0.009266430445194372,AGN,stamp_classifier,0.8592897,25.0.0,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF21abshgvo,
ZTF20abnmgxh,142,1089,59018.5,59851.25,True,False,82,0.3714,0.464712,0.13233815,0.5492879,59030.46638889983,59851.30733799981,820.8409490999766,352.57289740487806,3.980108002439024,4.8360372776065304e-05,6.191559363132834e-05,AGN,stamp_classifier,0.85928506,dev,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF20abnmgxh,
ZTF19acanhgn,156,898,58724.41968750022,60291.16456020018,True,False,125,0.31318,0.053234,0.07220834,0.061341923,58724.41968750022,60291.16456020018,1566.7448726999573,0.8192301126401336,-20.1711936995988,0.04307156026678765,0.04042983067233674,AGN,stamp_classifier,0.8592672,1.2.1,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF19acanhgn,
ZTF19abozqdh,62,1621,58668.47193290014,60961.16850689985,True,False,16,,,,,58696.37736110017,60961.16850689985,2264.7911457996815,343.03470882307107,-1.1903352804603915,0.018888137066822935,0.018884060981313594,AGN,stamp_classifier,0.8592643,27.5.6,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF19abozqdh,
ZTF18aaxpxnd,9,45,58186.35008100001,58280.20745369978,True,False,3,,,,,58274.19334489992,58280.20745369978,6.014108799863607,199.2363151333333,17.532963166666665,2.6107917064217387e-05,3.707645254543791e-05,AGN,stamp_classifier,0.85926163,corr_bulk_0.0.1,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF18aaxpxnd,
ZTF22abeuvsq,8,1401,58723.5,59824.5,True,True,4,-0.25736427,-0.072424956,-0.14075406,-0.029918505,59796.45767359994,59824.41152779991,27.953854199964553,22.467981199999997,18.7956312,2.509236271542502e-05,3.162520092216131e-05,AGN,stamp_classifier,0.8592605,dev,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF22abeuvsq,
ZTF20abojejz,15,241,59045.44484949997,59130.23733799998,True,True,14,-0.42910004,0.3151094,-0.17291832,0.52195066,59045.44484949997,59130.23733799998,84.79248850001022,341.37646739999997,-8.473094271428574,6.104614899531268e-05,5.593117238140166e-05,AGN,stamp_classifier,0.85923314,corr_bulk_0.0.1,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF20abojejz,
ZTF19abocecv,24,775,58690.417349500116,60646.105428200215,True,True,2,,,,,58701.45578699978,60646.105428200215,1944.6496412004344,354.9099750999419,-20.87260865,0.04919004260984681,0.045961939091251645,AGN,stamp_classifier,0.85922724,25.0.0,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF19abocecv,
ZTF18acejfmw,2,704,58429.23346060002,59408.457326400094,True,True,2,2.7559452,1.6313735,2.7559452,1.6313735,58429.23346060002,59408.457326400094,979.2238658000715,12.095015199999999,-19.995772549999998,4.666904756357937e-06,6.10233152185856e-05,AGN,stamp_classifier,0.8591932,correction_0.0.1,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF18acejfmw,
ZTF20abmykjj,44,1991,59044.46120369993,60917.36076389998,True,True,25,,,,,59044.46120369993,60917.36076389998,1872.8995602000505,8.178409456078331,11.267731943433027,0.015647347117955644,0.015345742025737887,AGN,stamp_classifier,0.8591599,27.5.6,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF20abmykjj,
ZTF21abyxxth,361,1619,59018.46466440009,60933.27287039999,True,False,183,,,,,59512.15932870004,60933.27287039999,1421.113541699946,345.6788084555422,-5.145794651452961,0.002628660565317184,0.0026180662341615765,AGN,stamp_classifier,0.85912085,27.5.6,AGN,,F:\ZTF_Adjusted_Dataset\stamps_original\AGN\ZTF21abyxxth,
